time,initial_guess.delta_dissolved,initial_guess.delta_emission,initial_guess.delta_bubble,initial_guess.ch4_conc_mb,all_observations.delta_dissolved,all_observations.delta_emission,all_observations.delta_bubble,all_observations.ch4_conc_mb,no_winter_obs.delta_dissolved,no_winter_obs.delta_emission,no_winter_obs.delta_bubble,no_winter_obs.ch4_conc_mb,no_winter_emission_obs.delta_dissolved,no_winter_emission_obs.delta_emission,no_winter_emission_obs.delta_bubble,no_winter_emission_obs.ch4_conc_mb,temperature_based.delta_dissolved,temperature_based.delta_emission,temperature_based.delta_bubble,temperature_based.C13_sed_prod,temperature_based.ch4_conc_mb
2022-05-15,,-58.17324269979613,-58.17324269979607,0.0,,-61.85281703983143,-61.852817039831365,0.0,,-54.60950104211962,-54.60950104211959,0.0,,-60.72581188889102,-60.725811888890924,0.0,,-64.30506162136851,-64.3050616213684,-64.30506162137013,0.0
2022-05-16,,-58.17324269979767,-58.17324269979773,0.0,,-61.85281703983288,-61.85281703983292,0.0,,-54.60950104211848,-54.60950104211837,0.0,,-60.72581188889144,-60.72581188889137,0.0,,-64.32756260354654,-64.32756260354644,-64.32756260354793,0.0
2022-05-17,,-58.1732426997957,-58.17324269979562,0.0,,-61.852817039831635,-61.852817039831585,0.0,,-54.60950104211868,-54.609501042118595,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-64.23715195754971,-64.23715195754964,-64.23715195755084,0.0
2022-05-18,,-58.17324269979538,-58.17324269979529,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104211972,-54.6095010421197,0.0,,-60.725811888891535,-60.72581188889148,0.0,,-64.15884061806538,-64.15884061806543,-64.1588406180648,0.0
2022-05-19,,-58.17324269979622,-58.17324269979618,0.0,,-61.85281703983215,-61.85281703983214,0.0,,-54.609501042120144,-54.609501042120144,0.0,,-60.72581188889342,-60.725811888893475,0.0,,-64.03430163317144,-64.03430163317148,-64.03430163317054,0.0
2022-05-20,,-58.17324269979536,-58.17324269979529,0.0,,-61.8528170398312,-61.852817039831145,0.0,,-54.6095010421213,-54.609501042121366,0.0,,-60.72581188889226,-60.72581188889225,0.0,,-63.780865684729484,-63.78086568472951,-63.78086568472908,0.0
2022-05-21,,-58.173242699797164,-58.17324269979718,0.0,,-61.85281703983183,-61.852817039831805,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889226,-60.72581188889225,0.0,,-63.68231985349546,-63.682319853495486,-63.68231985349472,0.0
2022-05-22,,-58.17324269979674,-58.17324269979673,0.0,,-61.85281703983258,-61.85281703983259,0.0,,-54.609501042120044,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-63.41566857951023,-63.415668579510196,-63.41566857951099,0.0
2022-05-23,,-58.17324269979569,-58.17324269979562,0.0,,-61.85281703983309,-61.85281703983314,0.0,,-54.60950104212118,-54.60950104212125,0.0,,-60.72581188889289,-60.72581188889292,0.0,,-63.01511116866884,-63.01511116866876,-63.015111168670195,0.0
2022-05-24,,-58.173242699796006,-58.173242699795956,0.0,,-61.85281703983268,-61.8528170398327,0.0,,-54.60950104212014,-54.609501042120144,0.0,,-60.725811888894356,-60.72581188889448,0.0,,-62.9619542751394,-62.96195427513951,-62.961954275137714,0.0
2022-05-25,,-58.17324269979789,-58.17324269979795,0.0,,-61.85281703983141,-61.852817039831365,0.0,,-54.60950104212118,-54.60950104212125,0.0,,-60.72581188889332,-60.72581188889337,0.0,,-62.88035319603169,-62.880353196031805,-62.88035319602973,0.0
2022-05-26,,-58.1732426997981,-58.17324269979818,0.0,,-61.85281703983195,-61.85281703983192,0.0,,-54.609501042119824,-54.60950104211981,0.0,,-60.72581188889374,-60.72581188889381,0.0,,-62.70956970118302,-62.709569701183135,-62.709569701180925,0.0
2022-05-27,,-58.173242699797584,-58.173242699797626,0.0,,-61.85281703983215,-61.85281703983214,0.0,,-54.60950104212076,-54.60950104212081,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-62.509454517734746,-62.50945451773471,-62.509454517735314,0.0
2022-05-28,,-58.17324269979768,-58.17324269979773,0.0,,-61.85281703983342,-61.852817039833475,0.0,,-54.60950104212088,-54.609501042120925,0.0,,-60.725811888893425,-60.725811888893475,0.0,,-62.34084226135825,-62.34084226135839,-62.340842261355554,0.0
2022-05-29,,-58.173242699795345,-58.17324269979529,0.0,,-61.85281703983331,-61.85281703983336,0.0,,-54.609501042119604,-54.60950104211959,0.0,,-60.72581188889225,-60.72581188889225,0.0,,-62.22666711336225,-62.226667113362225,-62.226667113362744,0.0
2022-05-30,,-58.1732426997979,-58.17324269979795,0.0,,-61.852817039831095,-61.85281703983103,0.0,,-54.609501042120144,-54.609501042120144,0.0,,-60.72581188889269,-60.7258118888927,0.0,,-62.00989121356376,-62.00989121356382,-62.00989121356252,0.0
2022-05-31,,-58.17324269979802,-58.17324269979807,0.0,,-61.852817039831834,-61.852817039831805,0.0,,-54.60950104212152,-54.609501042121586,0.0,,-60.72581188889216,-60.725811888892146,0.0,,-61.56176585366266,-61.561765853662685,-61.561765853662266,0.0
2022-06-01,,-58.17324269979835,-58.1732426997984,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.6095010421196,-54.60950104211959,0.0,,-60.72581188889215,-60.725811888892146,0.0,,-61.41062992902096,-61.41062992902102,-61.41062992901913,0.0
2022-06-02,,-58.17324269979674,-58.17324269979673,0.0,,-61.852817039833546,-61.85281703983358,0.0,,-54.609501042118644,-54.609501042118595,0.0,,-60.72581188889302,-60.725811888893034,0.0,,-61.09658860167295,-61.096588601673105,-61.096588601668216,0.0
2022-06-03,,-58.17324269979331,-58.17324269979318,0.0,,-61.85281703982209,-61.85281703982171,0.0,,-54.609501042126674,-54.609501042126915,0.0,,-60.72581188888767,-60.725811888887485,0.0,,-60.70608779512295,-60.706087795122876,-60.70608779512497,0.0
2022-06-04,,-58.17324269979524,-58.17324269979518,0.0,,-61.852817039835784,-61.85281703983592,0.0,,-54.60950104212302,-54.60950104212314,0.0,,-60.72581188889867,-60.72581188889892,0.0,,-60.5049156072332,-60.50491560723326,-60.50491560723191,0.0
2022-06-05,,-58.173242699795054,-58.173242699794955,0.0,,-61.852817039827315,-61.85281703982704,0.0,,-54.60950104211445,-54.60950104211415,0.0,,-60.72581188889058,-60.725811888890476,0.0,,-60.29113220930185,-60.29113220930227,-60.291132209293835,0.0
2022-06-06,,-58.17324269979411,-58.17324269979396,0.0,,-61.852817039852034,-61.85281703985312,0.0,,-54.60950104214655,-54.60950104214801,0.0,,-60.72581188887375,-60.72581188887271,0.0,,-60.20216206071062,-60.20216206071194,-60.20216206068656,0.0
2022-06-07,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-59.85832797085099,-59.858327970851,-59.85832797085105,0.0
2022-06-08,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-60.16780726500326,-60.16780726500326,-60.16780726500326,0.0
2022-06-09,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-60.31403998310792,-60.31403998310792,-60.31403998310789,0.0
2022-06-10,,-58.17324269979685,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.609501042120044,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-60.451129932998285,-60.451129932998285,-60.45112993299832,0.0
2022-06-11,,-58.17324269979684,-58.173242699796845,2.236595970673097e-07,,-61.85281703983237,-61.85281703983237,2.236595970673097e-07,,-54.60950104212003,-54.60950104212004,2.236595970673097e-07,,-60.72581188889247,-60.72581188889248,2.236595970673097e-07,,-60.405002248477885,-60.40500224847789,-60.405002248477835,2.236595970673097e-07
2022-06-12,,-58.173242699796845,-58.173242699796845,4.640885942513555e-07,,-61.85281703983237,-61.85281703983237,4.640885942513555e-07,,-54.60950104212004,-54.60950104212004,4.640885942513555e-07,,-60.72581188889247,-60.72581188889248,4.640885942513555e-07,,-60.25863075995485,-60.258630759954855,-60.258630759954976,4.640885942513555e-07
2022-06-13,,-58.17324269979685,-58.173242699796845,2.8630180766990958e-08,,-61.852817039832374,-61.85281703983237,2.8630180766990958e-08,,-54.609501042120044,-54.60950104212004,2.8630180766990958e-08,,-60.72581188889249,-60.72581188889248,2.8630180766990958e-08,,-60.09072345802691,-60.09072345802691,-60.09072345802696,2.8630180766990958e-08
2022-06-14,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-59.775153363314956,-59.775153363314956,-59.77515336331498,0.0
2022-06-15,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-59.39735675501844,-59.39735675501845,-59.39735675501851,0.0
2022-06-16,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-59.35783163263364,-59.35783163263364,-59.357831632633534,0.0
2022-06-17,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-59.13230021490201,-59.13230021490201,-59.13230021490201,0.0
2022-06-18,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-58.67350967108708,-58.67350967108709,-58.673509671087025,0.0
2022-06-19,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-58.31803279257886,-58.318032792578855,-58.318032792578876,0.0
2022-06-20,,-58.173242699796845,-58.173242699796845,3.1995800013317233e-07,,-61.85281703983236,-61.85281703983237,3.1995800013317233e-07,,-54.60950104212003,-54.60950104212004,3.1995800013317233e-07,,-60.72581188889247,-60.72581188889248,3.1995800013317233e-07,,-57.93066264418133,-57.93066264418134,-57.93066264418138,3.1995800013317233e-07
2022-06-21,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-57.42955335492628,-57.42955335492628,-57.429553354926384,0.0
2022-06-22,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.725811888892466,-60.72581188889248,0.0,,-57.22676549447769,-57.2267654944777,-57.2267654944777,0.0
2022-06-23,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-56.94179511264641,-56.94179511264641,-56.94179511264652,0.0
2022-06-24,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-56.84484457216976,-56.84484457216976,-56.84484457216975,0.0
2022-06-25,,-58.17324269979685,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-56.71071374933657,-56.71071374933656,-56.7107137493364,0.0
2022-06-26,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-56.44971025247047,-56.449710252470474,-56.44971025247047,0.0
2022-06-27,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-56.19062964990806,-56.19062964990806,-56.19062964990808,0.0
2022-06-28,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-55.9902957267141,-55.9902957267141,-55.990295726714116,0.0
2022-06-29,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-55.78825712970081,-55.78825712970081,-55.78825712970084,0.0
2022-06-30,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-55.55845989020114,-55.55845989020114,-55.55845989020109,0.0
2022-07-01,,-58.17324269979685,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.609501042120044,-54.60950104212004,0.0,,-60.72581188889249,-60.72581188889248,0.0,,-55.2563776777325,-55.2563776777325,-55.25637767773251,0.0
2022-07-02,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-54.95871989167566,-54.95871989167567,-54.95871989167564,0.0
2022-07-03,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-54.527331065925885,-54.527331065925885,-54.5273310659258,0.0
2022-07-04,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-54.24979770834459,-54.249797708344595,-54.24979770834459,0.0
2022-07-05,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-53.875017672679995,-53.875017672679995,-53.87501767267983,0.0
2022-07-06,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-53.57505707396149,-53.57505707396149,-53.57505707396153,0.0
2022-07-07,,-58.17324269979685,-58.173242699796845,0.0,,-61.852817039832374,-61.85281703983237,0.0,,-54.609501042120044,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-53.360683916429345,-53.36068391642934,-53.36068391642926,0.0
2022-07-08,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-53.02966643639052,-53.029666436390514,-53.029666436390464,0.0
2022-07-09,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-52.681640905868015,-52.68164090586802,-52.681640905868036,0.0
2022-07-10,,-58.17324269979685,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-52.55159551213229,-52.55159551213229,-52.551595512132295,0.0
2022-07-11,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-52.40771847536585,-52.40771847536585,-52.407718475365996,0.0
2022-07-12,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212003,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-52.32494317812519,-52.324943178125196,-52.32494317812514,0.0
2022-07-13,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-52.099113168714396,-52.0991131687144,-52.09911316871444,0.0
2022-07-14,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-52.15260931589616,-52.15260931589616,-52.152609315896115,0.0
2022-07-15,,-58.173242699796845,-58.173242699796845,0.0,,-61.85281703983237,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889248,-60.72581188889248,0.0,,-52.39032337650973,-52.39032337650973,-52.39032337650973,0.0
2022-07-16,,-58.17324269979684,-58.173242699796845,0.0,,-61.85281703983236,-61.85281703983237,0.0,,-54.60950104212004,-54.60950104212004,0.0,,-60.72581188889247,-60.72581188889248,0.0,,-52.53242888538001,-52.532428885380014,-52.53242888537991,0.0
