Observation #: 8001
-----------------------------------------------------
Time(YYYYMMDD)    Depth(m)  Value(celsius)    Std(%)
20100817                2.0         14.6533      10.0
20100817                3.0         12.7367      10.0
20100817                4.0          8.6446      10.0
20100817                6.0          5.4116      10.0
20100817                8.0          4.9327      10.0
20100818                1.0         16.8282      10.0
20100818                2.0         14.6392      10.0
20100818                3.0         12.7700      10.0
20100818                4.0          8.6693      10.0
20100818                6.0          5.4990      10.0
20100818                8.0          4.9847      10.0
20100819                1.0         15.7555      10.0
20100819                2.0         14.7275      10.0
20100819                3.0         12.5367      10.0
20100819                4.0          8.6175      10.0
20100819                6.0          5.4909      10.0
20100819                8.0          4.9843      10.0
20100820                1.0         15.0155      10.0
20100820                2.0         14.6275      10.0
20100820                3.0         12.5658      10.0
20100820                4.0          8.6942      10.0
20100820                6.0          5.5089      10.0
20100820                8.0          5.0235      10.0
20100821                1.0         14.8936      10.0
20100821                2.0         14.5683      10.0
20100821                3.0         12.4925      10.0
20100821                4.0          8.5315      10.0
20100821                6.0          5.4706      10.0
20100821                8.0          4.9809      10.0
20100822                1.0         15.9182      10.0
20100822                2.0         14.8067      10.0
20100822                3.0         12.3408      10.0
20100822                4.0          8.5967      10.0
20100822                6.0          5.4682      10.0
20100822                8.0          4.9666      10.0
20100823                1.0         16.1345      10.0
20100823                2.0         14.9700      10.0
20100823                3.0         12.3267      10.0
20100823                4.0          8.4693      10.0
20100823                6.0          5.5087      10.0
20100823                8.0          5.0043      10.0
20100824                1.0         15.5245      10.0
20100824                2.0         14.7708      10.0
20100824                3.0         12.3375      10.0
20100824                4.0          8.5907      10.0
20100824                6.0          5.5430      10.0
20100824                8.0          5.0513      10.0
20100825                1.0         15.1309      10.0
20100825                2.0         14.7042      10.0
20100825                3.0         12.5975      10.0
20100825                4.0          8.8144      10.0
20100825                6.0          5.5924      10.0
20100825                8.0          5.1015      10.0
20100826                1.0         14.5964      10.0
20100826                2.0         14.1650      10.0
20100826                3.0         12.6883      10.0
20100826                4.0          9.0008      10.0
20100826                6.0          5.5815      10.0
20100826                8.0          5.0799      10.0
20100827                1.0         14.5209      10.0
20100827                2.0         13.7533      10.0
20100827                3.0         12.8033      10.0
20100827                4.0          9.2467      10.0
20100827                6.0          5.6875      10.0
20100827                8.0          5.1443      10.0
20100828                1.0         14.0482      10.0
20100828                2.0         13.2792      10.0
20100828                3.0         12.5750      10.0
20100828                4.0          9.3633      10.0
20100828                6.0          5.7740      10.0
20100828                8.0          5.1453      10.0
20100829                1.0         13.8327      10.0
20100829                2.0         13.0300      10.0
20100829                3.0         12.3950      10.0
20100829                4.0          9.4492      10.0
20100829                6.0          5.8071      10.0
20100829                8.0          5.2001      10.0
20100830                1.0         12.9818      10.0
20100830                2.0         12.4917      10.0
20100830                3.0         11.8408      10.0
20100830                4.0          9.8058      10.0
20100830                6.0          5.8341      10.0
20100830                8.0          5.2312      10.0
20100831                1.0         12.3891      10.0
20100831                2.0         11.8583      10.0
20100831                3.0         11.2292      10.0
20100831                4.0          9.9000      10.0
20100831                6.0          5.7437      10.0
20100831                8.0          5.1635      10.0
20100901                1.0         12.6364      10.0
20100901                2.0         11.7200      10.0
20100901                3.0         11.2200      10.0
20100901                4.0          9.8175      10.0
20100901                6.0          5.8778      10.0
20100901                8.0          5.2086      10.0
20100902                1.0         12.4464      10.0
20100902                2.0         11.6575      10.0
20100902                3.0         11.1300      10.0
20100902                4.0          9.3983      10.0
20100902                6.0          5.7651      10.0
20100902                8.0          5.2233      10.0
20100903                1.0         12.3209      10.0
20100903                2.0         11.6675      10.0
20100903                3.0         11.1383      10.0
20100903                4.0          9.5058      10.0
20100903                6.0          5.7946      10.0
20100903                8.0          5.2253      10.0
20100904                1.0         12.0736      10.0
20100904                2.0         11.6258      10.0
20100904                3.0         11.1408      10.0
20100904                4.0          9.2958      10.0
20100904                6.0          5.7479      10.0
20100904                8.0          5.2725      10.0
20100905                1.0         11.5636      10.0
20100905                2.0         11.2217      10.0
20100905                3.0         10.8317      10.0
20100905                4.0          8.9483      10.0
20100905                6.0          5.7688      10.0
20100905                8.0          5.2496      10.0
20100906                1.0         11.8273      10.0
20100906                2.0         11.1550      10.0
20100906                3.0         10.7517      10.0
20100906                4.0          9.0800      10.0
20100906                6.0          5.7178      10.0
20100906                8.0          5.2573      10.0
20100907                1.0         12.4391      10.0
20100907                2.0         11.2108      10.0
20100907                3.0         10.7708      10.0
20100907                4.0          9.0342      10.0
20100907                6.0          5.7518      10.0
20100907                8.0          5.2927      10.0
20100908                1.0         13.1127      10.0
20100908                2.0         11.3167      10.0
20100908                3.0         10.7875      10.0
20100908                4.0          9.0183      10.0
20100908                6.0          5.8655      10.0
20100908                8.0          5.3344      10.0
20100909                1.0         12.7967      10.0
20100909                2.0         11.5950      10.0
20100909                3.0         10.7710      10.0
20100909                4.0          9.1650      10.0
20100909                6.0          5.8473      10.0
20100909                8.0          5.3567      10.0
20100910                1.0         12.4117      10.0
20100910                2.0         11.8392      10.0
20100910                3.0         10.8175      10.0
20100910                4.0          9.1083      10.0
20100910                6.0          5.8468      10.0
20100910                8.0          5.3433      10.0
20100911                1.0         12.0425      10.0
20100911                2.0         11.9475      10.0
20100911                3.0         10.9308      10.0
20100911                4.0          9.0717      10.0
20100911                6.0          5.8389      10.0
20100911                8.0          5.3659      10.0
20100912                1.0         11.9933      10.0
20100912                2.0         11.9225      10.0
20100912                3.0         10.9833      10.0
20100912                4.0          9.0333      10.0
20100912                6.0          5.8922      10.0
20100912                8.0          5.3908      10.0
20100913                1.0         12.2783      10.0
20100913                2.0         12.0933      10.0
20100913                3.0         11.3117      10.0
20100913                4.0          9.0050      10.0
20100913                6.0          5.8432      10.0
20100913                8.0          5.3659      10.0
20100914                1.0         12.4883      10.0
20100914                2.0         12.0817      10.0
20100914                3.0         11.3175      10.0
20100914                4.0          9.1375      10.0
20100914                6.0          5.8954      10.0
20100914                8.0          5.3988      10.0
20100915                1.0         12.4800      10.0
20100915                2.0         12.1525      10.0
20100915                3.0         11.3625      10.0
20100915                4.0          9.0508      10.0
20100915                6.0          5.9865      10.0
20100915                8.0          5.4435      10.0
20100916                1.0         12.1550      10.0
20100916                2.0         11.9350      10.0
20100916                3.0         11.4617      10.0
20100916                4.0          9.6600      10.0
20100916                6.0          6.0993      10.0
20100916                8.0          5.5111      10.0
20100917                1.0         11.6017      10.0
20100917                2.0         11.4533      10.0
20100917                3.0         11.1533      10.0
20100917                4.0          9.6767      10.0
20100917                6.0          6.2190      10.0
20100917                8.0          5.5669      10.0
20100918                1.0         11.3125      10.0
20100918                2.0         10.9125      10.0
20100918                3.0         10.6617      10.0
20100918                4.0          9.6392      10.0
20100918                6.0          6.1016      10.0
20100918                8.0          5.5453      10.0
20100919                1.0         11.4375      10.0
20100919                2.0         10.9533      10.0
20100919                3.0         10.6067      10.0
20100919                4.0          9.6900      10.0
20100919                6.0          6.1316      10.0
20100919                8.0          5.5648      10.0
20100920                1.0         11.1017      10.0
20100920                2.0         10.7358      10.0
20100920                3.0         10.5575      10.0
20100920                4.0          9.5342      10.0
20100920                6.0          6.1167      10.0
20100920                8.0          5.5771      10.0
20100921                1.0         10.6125      10.0
20100921                2.0         10.5308      10.0
20100921                3.0         10.3617      10.0
20100921                4.0          9.6292      10.0
20100921                6.0          6.1467      10.0
20100921                8.0          5.6170      10.0
20100922                1.0         10.5125      10.0
20100922                2.0         10.2317      10.0
20100922                3.0         10.0317      10.0
20100922                4.0          9.6508      10.0
20100922                6.0          6.1427      10.0
20100922                8.0          5.6053      10.0
20100923                1.0         10.0675      10.0
20100923                2.0          9.9767      10.0
