Observation #: 1427
------------------------------------------------------
Time(YYYYMMDD)    Depth(m)  Value(celsius)     Std(%)
20040624               3.00         20.2000       10.0
20040624               3.60         20.1000       10.0
20040709               0.00         21.8000       10.0
20040709               0.00         21.8000       10.0
20040709               1.00         21.8000       10.0
20040709               2.00         21.8000       10.0
20040709               3.00         21.3000       10.0
20040709               3.70         21.0000       10.0
20040722               0.00         25.6000       10.0
20040722               0.00         25.6000       10.0
20040722               1.00         25.2000       10.0
20040722               2.00         24.5000       10.0
20040722               3.00         23.8000       10.0
20040722               3.50         23.8000       10.0
20040804               0.00         24.7000       10.0
20040804               0.00         24.7000       10.0
20040804               1.00         24.7000       10.0
20040804               2.00         24.7000       10.0
20040804               3.00         24.5000       10.0
20040804               3.80         24.3000       10.0
20040818               0.00         20.7000       10.0
20040818               0.00         20.7000       10.0
20040818               1.00         20.7000       10.0
20040818               2.00         20.6000       10.0
20040818               3.00         20.0000       10.0
20040818               3.80         20.0000       10.0
20041008               0.00         15.7000       10.0
20041008               1.00         15.7000       10.0
20041008               2.00         15.7000       10.0
20041008               3.00         15.6000       10.0
20041008               3.50         15.6000       10.0
20041108               0.00          8.8000       10.0
20041108               1.00          8.8000       10.0
20041108               2.00          8.8000       10.0
20041108               3.00          8.8000       10.0
20041108               3.50          8.8000       10.0
20050209               0.00          2.1000       10.0
20050209               1.00          3.8000       10.0
20050209               2.00          3.8000       10.0
20050209               3.00          3.8000       10.0
20050209               3.70          3.8000       10.0
20050411               0.00         15.0000       10.0
20050411               1.00         15.0000       10.0
20050411               2.00         15.0000       10.0
20050411               3.00         15.0000       10.0
20050411               3.60         14.7000       10.0
20050429               0.00         11.6000       10.0
20050429               1.00         11.3000       10.0
20050429               2.00         11.3000       10.0
20050429               3.00         11.4000       10.0
20050429               3.40         11.4000       10.0
20050512               0.00         14.7000       10.0
20050512               1.00         14.7000       10.0
20050512               2.00         14.7000       10.0
20050512               3.00         14.7000       10.0
20050512               3.60         14.7000       10.0
20050525               0.00         19.7000       10.0
20050525               1.00         19.5000       10.0
20050525               1.50         19.0000       10.0
20050525               2.00         19.0000       10.0
